Date,Catégorie profil,Total énergie soutirée (MWh),Nb points soutirage
2022-01-21,RES,199226.457927,552837212
2022-01-22,PRO,50168.198725,73403664
2022-01-22,RES,206905.425348,552854778
2022-01-23,PRO,44995.770239,73396944
2022-01-23,RES,206904.396157,552857472
2022-01-24,PRO,54203.011529,73420080
2022-01-24,RES,201040.792617,552934368
2022-01-25,PRO,57972.582675,73434096
2022-01-25,RES,206415.256051,552953568
2022-01-26,PRO,57536.9095,73437168
2022-01-26,RES,209821.175929,553002624
2022-01-27,PRO,57754.85441,73456368
2022-01-27,RES,205233.253137,553052544
2022-01-28,PRO,55488.094726,73469088
2022-01-28,RES,195479.504349,553148256
2022-01-29,PRO,48489.041722,73456224
2022-01-29,RES,192929.949916,553163136
2022-01-30,PRO,42335.531619,73448832
2022-01-30,RES,186134.906057,553143840
2022-01-31,PRO,51068.776585,73464768
2022-01-31,RES,181073.278238,553204032
2022-02-01,PRO,54057.441894,73442064
2022-02-01,RES,182663.927874,553068096
2022-02-02,PRO,49803.097551,73451088
2022-02-02,RES,167267.28075,553066560
2022-02-03,PRO,50748.73511,73474512
2022-02-03,RES,166128.70277,553111488
2022-02-04,PRO,50140.379054,73473168
2022-02-04,RES,165945.143,553205280
2022-02-05,PRO,45347.658693,73458960
2022-02-05,RES,174209.887976,553224188
2022-02-06,PRO,41064.155599,73450224
2022-02-06,RES,180022.626068,553216988
2022-02-07,PRO,47340.844301,73477104
2022-02-07,RES,162768.996404,553301856
2022-02-08,PRO,49761.949982,73483440
2022-02-08,RES,163430.514049,553308000
2022-02-09,PRO,48916.129961,73496304
2022-02-09,RES,163722.192442,553352928
2022-02-10,PRO,49128.866675,73510320
2022-02-10,RES,161443.061356,553410816
2022-02-11,PRO,49845.704637,73521264
2022-02-11,RES,167311.292069,553489632
2022-02-12,PRO,46295.257036,73518096
2022-02-12,RES,181685.747128,553510076
2022-02-13,PRO,40707.626341,73503696
2022-02-13,RES,179160.446696,553500766
2022-02-14,PRO,47092.022624,73531440
2022-02-14,RES,161448.051881,553576224
2022-02-15,PRO,49784.857651,73541280
2022-02-15,RES,164974.100869,553586160
2022-02-16,PRO,47475.457952,73544880
2022-02-16,RES,156535.850058,553621680
2022-02-17,PRO,44923.114621,73553040
2022-02-17,RES,141716.048454,553663344
2022-02-18,PRO,44841.75844,73552320
2022-02-18,RES,143842.511994,553753200
2022-02-19,PRO,42426.109201,73538016
2022-02-19,RES,159889.886928,553763088
2022-02-20,PRO,37586.871176,73527168
2022-02-20,RES,160061.221894,553754616
2022-02-21,PRO,45938.44493,73555776
2022-02-21,RES,157074.698456,553829424
2022-02-22,PRO,47427.042318,73579872
2022-02-22,RES,152469.726082,553825104
2022-02-23,PRO,45537.426044,73579200
2022-02-23,RES,148525.91273,553863696
2022-02-24,PRO,46616.47256,73600224
2022-02-24,RES,150534.982664,553901136
2022-02-25,PRO,47712.408964,73595424
2022-02-25,RES,159441.339298,553977744
2022-02-26,PRO,43806.737249,73590192
2022-02-26,RES,168125.533861,553953646
2022-02-27,PRO,39603.64773,73583184
2022-02-27,RES,171567.246049,553920624
2022-02-28,PRO,46103.201935,73609680
2022-02-28,RES,159305.399714,553983792
2022-03-01,PRO,47531.365326,73584048
2022-03-01,RES,153300.127759,553777872
2022-03-02,PRO,46381.042435,73584288
2022-03-02,RES,151206.480188,553710576
2022-03-03,PRO,45994.587051,73581312
2022-03-03,RES,144383.921461,553727376
2022-03-04,PRO,45755.389497,73570416
2022-03-04,RES,145920.047193,553783920
2022-03-05,PRO,42238.781789,73561296
2022-03-05,RES,158308.307602,553792368
2022-03-06,PRO,39135.584842,73555056
2022-03-06,RES,168423.764544,553779024
2022-03-07,PRO,48700.164338,73564848
2022-03-07,RES,170196.46356,553860328
2022-03-08,PRO,50030.172168,73563888
2022-03-08,RES,164483.062436,553863792
2022-03-09,PRO,46414.945535,73566576
2022-03-09,RES,151505.504358,553880448
2022-03-10,PRO,45301.016629,73577136
2022-03-10,RES,140623.111015,553898496
2022-03-11,PRO,45090.489853,73586784
2022-03-11,RES,140930.301034,553949664
2022-03-12,PRO,40644.136333,73576992
2022-03-12,RES,148477.467619,553961088
2022-03-13,PRO,36691.469758,73570080
2022-03-13,RES,154769.147309,553957152
2022-03-14,PRO,43524.438951000004,73590624
2022-03-14,RES,143823.147149,554032416
2022-03-15,PRO,44268.294159,73595616
2022-03-15,RES,133740.263163,554060640
2022-03-16,PRO,42910.016582,73597296
2022-03-16,RES,133419.683814,554066016
2022-03-17,PRO,44605.731969,73613424
2022-03-17,RES,135871.357594,554077824
2022-03-18,PRO,44625.466464,73634064
2022-03-18,RES,139581.790689,554158464
2022-03-19,PRO,38532.518573,73623696
2022-03-19,RES,138622.448454,554172096
2022-03-20,PRO,34357.622316,73618032
2022-03-20,RES,141901.742045,554170464
2022-03-21,PRO,39648.474288,73633392
2022-03-21,RES,127077.309209,554233152
2022-03-22,PRO,40667.120674,73650384
2022-03-22,RES,121605.221017,554224320
2022-03-23,PRO,39801.072108,73669152
2022-03-23,RES,123088.014476,554258300
2022-03-24,PRO,39909.989645,73674720
2022-03-24,RES,119313.151177,554278844
2022-03-25,PRO,38961.371536,73673088
2022-03-25,RES,116106.027403,554341344
2022-03-26,PRO,34283.974955,73665216
2022-03-26,RES,117221.684606,554338944
2022-03-27,PRO,28850.596754,70590404
2022-03-27,RES,111522.346257,531231092
2022-03-28,PRO,35921.645819,73682884
2022-03-28,RES,108040.767592,554364640
2022-03-29,PRO,37809.222417,73686240
2022-03-29,RES,107351.783072,554392704
2022-03-30,PRO,39070.687074,73684032
2022-03-30,RES,117118.188679,554426208
2022-03-31,PRO,43004.615859,73697376
2022-03-31,RES,129964.878406,554463648
2022-04-01,PRO,49121.026058999996,73702128
2022-04-01,RES,160236.920832,554389528
2022-04-02,PRO,45147.489722,73686672
2022-04-02,RES,175058.873438,554316668
2022-04-03,PRO,40369.988434,73675248
2022-04-03,RES,177159.53829,554308788
2022-04-04,PRO,47221.728016,73692528
2022-04-04,RES,162108.335883,554386368
2022-04-05,PRO,46490.927755,73706352
2022-04-05,RES,144126.834259,554335096
2022-04-06,PRO,43934.93658,73715184
2022-04-06,RES,137379.117928,554356800
2022-04-07,PRO,43610.03035,73718928
2022-04-07,RES,129456.833698,554388376
2022-04-08,PRO,44101.068907,73712976
2022-04-08,RES,131867.314098,554449440
2022-04-09,PRO,40029.637893,73701360
2022-04-09,RES,141287.168306,554455964
2022-04-10,PRO,35401.280547,73694160
2022-04-10,RES,139814.470943,554448188
2022-04-11,PRO,39046.958776,73716912
2022-04-11,RES,121896.205983,554515868
2022-04-12,PRO,38549.664111,73735536
2022-04-12,RES,109000.614875,554484668
2022-04-13,PRO,37619.542500999996,73747440
2022-04-13,RES,106470.848205,554515100
2022-04-14,PRO,36509.938765,73746288
2022-04-14,RES,98970.561999,554570380
2022-04-15,PRO,35137.437951,73761936
2022-04-15,RES,94083.38706,554635964
2022-04-16,PRO,31304.709017,73741488
2022-04-16,RES,93879.276916,554583766
2022-04-17,PRO,27947.627457,73737840
2022-04-17,RES,94057.773013,554567804
2022-04-18,PRO,28054.881275,73740720
2022-04-18,RES,95841.340918,554565882
2022-04-19,PRO,35293.389457,73753392
2022-04-19,RES,95363.284001,554619068
2022-04-20,PRO,35731.743773,73763472
2022-04-20,RES,98860.563788,554659388
2022-04-21,PRO,35888.641379,73766352
2022-04-21,RES,96788.072631,554670620
2022-04-22,PRO,35019.853774,73781760
2022-04-22,RES,94084.946079,554709212
2022-04-23,PRO,31780.00104,73765536
2022-04-23,RES,100469.945912,554703736
2022-04-24,PRO,28811.447375,73758960
2022-04-24,RES,104625.957524,554682040
2022-04-25,PRO,34453.516135,73778256
2022-04-25,RES,98717.344917,554756640
2022-04-26,PRO,35788.209235,73782096
2022-04-26,RES,95682.557303,554759564
2022-04-27,PRO,34984.397137,73790928
2022-04-27,RES,94431.012439,554758508
2022-04-28,PRO,34934.478887,73805328
2022-04-28,RES,90268.778225,554739692
2022-04-29,PRO,34472.49175,73801008
2022-04-29,RES,88882.059271,554747852
2022-04-30,PRO,31121.195292,73789680
2022-04-30,RES,92525.16393,554661356
2022-05-01,PRO,27344.706406,73755888
2022-05-01,RES,95723.528708,554489132
2022-05-02,PRO,32299.320622,73783536
2022-05-02,RES,89394.347378,554524268
2022-05-03,PRO,33942.414722,73791216
2022-05-03,RES,85775.61586,554477612
2022-05-04,PRO,33721.889778,73803504
2022-05-04,RES,87106.818198,554514188
2022-05-05,PRO,34257.448921,73824432
2022-05-05,RES,85879.136799,554496812
2022-05-06,PRO,33932.28931,73833744
2022-05-06,RES,85273.017178,554550284
2022-05-07,PRO,29972.996455,73838928
2022-05-07,RES,86148.405171,554527440
2022-05-08,PRO,26185.752037,73833456
2022-05-08,RES,87370.061618,554497488
2022-05-09,PRO,31113.79686,73843344
2022-05-09,RES,80793.472202,554579568
2022-05-10,PRO,32390.254733,73853808
2022-05-10,RES,77304.245118,554593680
2022-05-11,PRO,31991.356714,73852128
2022-05-11,RES,78271.69455,554601264
2022-05-12,PRO,32320.724481,73855584
2022-05-12,RES,76957.448042,554627952
2022-05-13,PRO,32340.33583,73869888
2022-05-13,RES,77228.350633,554651852
2022-05-14,PRO,28931.661393,73864224
2022-05-14,RES,80290.119862,554654160
2022-05-15,PRO,25251.560196,73856352
2022-05-15,RES,81741.922456,554645040
2022-05-16,PRO,30383.392849,73867296
2022-05-16,RES,77214.968792,554714928
2022-05-17,PRO,32448.98126,73873584
2022-05-17,RES,75529.881725,554702928
2022-05-18,PRO,32484.020783,73877808
2022-05-18,RES,77689.242998,554744592
2022-05-19,PRO,33111.962651,73882848
2022-05-19,RES,75937.555646,554774352
2022-05-20,PRO,33045.668648,73886784
2022-05-20,RES,76594.539762,554833296
2022-05-21,PRO,29219.094937,73872864
2022-05-21,RES,79127.211677,554842704
2022-05-22,PRO,25163.402489,73866432
2022-05-22,RES,82044.884674,554822256
2022-05-23,PRO,30246.187075,73874208
2022-05-23,RES,78075.741858,554896944
2022-05-24,PRO,31454.464802,73882560
2022-05-24,RES,76838.090867,554938704
2022-05-25,PRO,30950.194993,73879296
2022-05-25,RES,78467.89689,554972688
2022-05-26,PRO,25690.048828,73857600
2022-05-26,RES,80304.068662,554949744
2022-05-27,PRO,29570.89861,73855296
2022-05-27,RES,77877.262898,554989488
2022-05-28,PRO,28074.793222,73848480
2022-05-28,RES,78433.372507,554989296
2022-05-29,PRO,24728.086007,73840992
2022-05-29,RES,81909.751039,554958000
2022-05-30,PRO,29712.773276,73852704
2022-05-30,RES,79416.095697,555017232
2022-05-31,PRO,31529.991529,73868928
2022-05-31,RES,77330.357014,554999376
2022-06-01,PRO,31272.05597,73845120
2022-06-01,RES,78185.288318,554819184
2022-06-02,PRO,31933.783068,73856736
2022-06-02,RES,75901.346003,554751408
2022-06-03,PRO,32201.154402,73866480
2022-06-03,RES,76096.490126,554792784
2022-06-04,PRO,28720.19292,73853616
2022-06-04,RES,78377.029609,554770320
2022-06-05,PRO,24682.388358,73845072
2022-06-05,RES,79645.147671,554761200
2022-06-06,PRO,24973.890923,73844496
2022-06-06,RES,81116.73643,554761392
2022-06-07,PRO,31458.950272,73861296
2022-06-07,RES,76024.058614,554791728
2022-06-08,PRO,31266.821617,73877232
2022-06-08,RES,77334.311775,554824176
2022-06-09,PRO,31442.508722,73871376
2022-06-09,RES,75474.659033,554832912
2022-06-10,PRO,31776.959732,73870320
2022-06-10,RES,75509.172777,554868240
2022-06-11,PRO,28557.535046,73861392
2022-06-11,RES,78190.850697,554842992
2022-06-12,PRO,24891.642177,73856112
2022-06-12,RES,80677.942112,554811888
2022-06-13,PRO,30373.620917,73859856
2022-06-13,RES,77814.402975,554870160
2022-06-14,PRO,32447.050906,73871472
2022-06-14,RES,76652.326995,554875824
2022-06-15,PRO,32921.975912,73878960
2022-06-15,RES,78898.505905,554913552
2022-06-16,PRO,34035.848822,73878768
2022-06-16,RES,78783.015385,554917392
2022-06-17,PRO,34737.307374,73902480
2022-06-17,RES,81224.980152,554932272
2022-06-18,PRO,31014.954612,73899696
2022-06-18,RES,85152.445516,554943408
2022-06-19,PRO,26241.777146,73881744
2022-06-19,RES,86068.020659,554921712
2022-06-20,PRO,31472.948912,73894320
2022-06-20,RES,80445.820424,554989392
2022-06-21,PRO,33110.369043,73903392
2022-06-21,RES,77185.05029,554990352
2022-06-22,PRO,32452.934415,73900128
2022-06-22,RES,77981.803045,554998512
2022-06-23,PRO,32686.85049,73911264
2022-06-23,RES,76299.30918,555008976
2022-06-24,PRO,32264.117975,73917600
2022-06-24,RES,75891.43523,555060912
2022-06-25,PRO,28332.913351,73898304
2022-06-25,RES,78593.828201,555064272
2022-06-26,PRO,24677.038728,73889568
2022-06-26,RES,81304.591277,555039312
2022-06-27,PRO,29876.497388,73895808
2022-06-27,RES,77517.568528,555109584
2022-06-28,PRO,31325.59409,73906752
2022-06-28,RES,75434.081685,555041712
2022-06-29,PRO,31317.072179,73909152
2022-06-29,RES,76949.514971,555057072
2022-06-30,PRO,31894.863715,73911648
2022-06-30,RES,76864.195219,555073488
2022-07-01,PRO,30849.244301,73843200
2022-07-01,RES,71967.421253,554887148
2022-07-02,PRO,27897.421844,73816512
2022-07-02,RES,73729.859777,554622188
2022-07-03,PRO,24402.821126,73817376
2022-07-03,RES,75645.910024,554568908
2022-07-04,PRO,29814.388752,73834464
2022-07-04,RES,72928.202074,554650796
2022-07-05,PRO,31816.87114,73838688
2022-07-05,RES,71735.424479,554550764
2022-07-06,PRO,31403.746553,73853376
2022-07-06,RES,72408.749087,554519276
2022-07-07,PRO,31692.29263,73850016
2022-07-07,RES,71282.685636,554493452
2022-07-08,PRO,31643.22731,73862352
2022-07-08,RES,71606.268698,554518220
2022-07-09,PRO,28464.170778,73845216
2022-07-09,RES,72850.957424,554467340
2022-07-10,PRO,24858.305334,73838544
2022-07-10,RES,73823.223534,554434312
2022-07-11,PRO,30406.309344,73847184
2022-07-11,RES,71885.260466,554487500
2022-07-12,PRO,32767.544697,73845840
2022-07-12,RES,71814.517601,554434124
2022-07-13,PRO,32985.735703,73848816
2022-07-13,RES,72365.417069,554450544
2022-07-14,PRO,26866.289397,73830288
2022-07-14,RES,74769.800661,554335152
2022-07-15,PRO,30876.908257,73835760
2022-07-15,RES,72234.728407,554399088
2022-07-16,PRO,28615.877391,73823952
2022-07-16,RES,72050.819187,554300496
2022-07-17,PRO,25301.473134,73819632
2022-07-17,RES,74415.435249,554258632
2022-07-18,PRO,31548.76241,73831440
2022-07-18,RES,75440.197469,554338756
2022-07-19,PRO,33595.735065,73826832
2022-07-19,RES,75809.603794,554317728
2022-07-20,PRO,32492.51913,73820976
2022-07-20,RES,72859.236181,554306876
2022-07-21,PRO,32179.031807,73820592
2022-07-21,RES,70901.428964,554271936
2022-07-22,PRO,31783.546403,73811280
2022-07-22,RES,70866.44407,554285472
2022-07-23,PRO,28223.920022,73792464
2022-07-23,RES,70910.600872,554222660
2022-07-24,PRO,24927.770683,73785552
2022-07-24,RES,72981.543182,554190816
2022-07-25,PRO,29810.031498,73797168
2022-07-25,RES,70498.334541,554265792
2022-07-26,PRO,30610.81589,73813776
2022-07-26,RES,67373.593333,554207036
2022-07-27,PRO,30082.253583,73821360
2022-07-27,RES,66661.325209,554211836
2022-07-28,PRO,30300.716771,73830432
2022-07-28,RES,65815.015209,554179968
2022-07-29,PRO,30064.222056,73829184
2022-07-29,RES,65567.551869,554181120
2022-07-30,PRO,27296.132167,73816896
2022-07-30,RES,67472.816601,553931424
2022-07-31,PRO,24145.167974,73807488
2022-07-31,RES,69390.729682,553796640
2022-08-01,PRO,28567.946633,73785600
2022-08-01,RES,68374.692269,553820640
2022-08-02,PRO,30301.701923,73780896
2022-08-02,RES,68168.094876,553639488
2022-08-03,PRO,30733.726436,73780128
2022-08-03,RES,69663.523024,553640732
2022-08-04,PRO,30719.053837,73775136
2022-08-04,RES,69424.935914,553592544
2022-08-05,PRO,29835.904485,73775712
2022-08-05,RES,68204.052892,553625472
2022-08-06,PRO,26753.773734,73766592
2022-08-06,RES,67571.54235,553557696
2022-08-07,PRO,23752.605269,73760256
2022-08-07,RES,67820.183174,553524480
2022-08-08,PRO,27374.398427,73772832
2022-08-08,RES,66422.43553,553626432
2022-08-09,PRO,28952.258301,73772640
2022-08-09,RES,66262.256796,553620672
2022-08-10,PRO,29225.894387,73769040
2022-08-10,RES,67161.563929,553655616
2022-08-11,PRO,29561.384942,73770096
2022-08-11,RES,67758.171747,553624992
2022-08-12,PRO,29697.194031,73772832
2022-08-12,RES,69181.415707,553658688
2022-08-13,PRO,27174.024175,73762416
2022-08-13,RES,69045.766698,553633248
2022-08-14,PRO,23728.823343,73759248
2022-08-14,RES,67246.760343,553611552
2022-08-15,PRO,23602.313261,73761264
2022-08-15,RES,66262.833179,553635936
2022-08-16,PRO,27907.435766,73767504
2022-08-16,RES,65685.670953,553698528
2022-08-17,PRO,27580.075303,73768272
2022-08-17,RES,64821.47389,553725648
2022-08-18,PRO,27556.093072,73759248
2022-08-18,RES,64209.993463,553769184
2022-08-19,PRO,27730.842935,73761648
2022-08-19,RES,64966.405682,553824960
2022-08-20,PRO,25909.026139,73755120
2022-08-20,RES,66504.16506,553826400
2022-08-21,PRO,23283.362861999998,73750704
2022-08-21,RES,68650.306393,553811904
2022-08-22,PRO,27582.960799,73758336
2022-08-22,RES,67555.788211,553925520
2022-08-23,PRO,29683.061403,73759392
2022-08-23,RES,67721.190197,553946736
2022-08-24,PRO,30253.378689,73752768
2022-08-24,RES,69546.299696,553983024
2022-08-25,PRO,30612.011746,73754400
2022-08-25,RES,69892.501254,554037744
2022-08-26,PRO,30321.071414,73752864
2022-08-26,RES,69735.216896,554098992
2022-08-27,PRO,27567.66724,73747392
2022-08-27,RES,70940.465578,554115216
2022-08-28,PRO,24394.89343,73745280
2022-08-28,RES,73617.879672,554103024
2022-08-29,PRO,29466.193462,73751760
2022-08-29,RES,72009.379366,554206992
2022-08-30,PRO,31385.326456,73766160
2022-08-30,RES,70970.162016,554241744
2022-08-31,PRO,31006.175892,73772976
2022-08-31,RES,70916.550482,554288784
2022-09-01,PRO,31628.414516,73760400
2022-09-01,RES,70397.373468,554206656
2022-09-02,PRO,31572.622664,73754352
2022-09-02,RES,69937.95286,554116896
2022-09-03,PRO,28184.134668,73753776
2022-09-03,RES,72389.050869,554160960
2022-09-04,PRO,24809.256481,73747344
2022-09-04,RES,75453.393507,554175360
2022-09-05,PRO,30707.880400000002,73755360
2022-09-05,RES,72242.562764,554288064
2022-09-06,PRO,32535.531177,73760448
2022-09-06,RES,71290.160064,554327328
2022-09-07,PRO,31626.245733,73777344
2022-09-07,RES,73004.080279,554415360
2022-09-08,PRO,31823.57466,73809312
2022-09-08,RES,70846.697773,554480160
2022-09-09,PRO,31718.218641,73822176
2022-09-09,RES,71687.99971,554609088
2022-09-10,PRO,28110.380916,73824768
2022-09-10,RES,74865.158251,554671200
2022-09-11,PRO,24727.915823,73819392
2022-09-11,RES,76974.528022,554671296
2022-09-12,PRO,30365.962709,73832928
2022-09-12,RES,73258.943327,554762496
2022-09-13,PRO,32671.08235,73860576
2022-09-13,RES,73016.064406,554792832
2022-09-14,PRO,32242.289185,73887456
2022-09-14,RES,75106.919188,554853792
2022-09-15,PRO,32483.469164,73889280
2022-09-15,RES,73372.242589,554917056
2022-09-16,PRO,32099.00263,73887744
2022-09-16,RES,73664.577849,554976768
2022-09-17,PRO,28344.993876,73887936
2022-09-17,RES,77183.858274,554997120
2022-09-18,PRO,24954.177596,73894560
2022-09-18,RES,80682.26571,555008544
2022-09-19,PRO,29995.695469,73904928
2022-09-19,RES,76250.892273,555080544
2022-09-20,PRO,31926.061837,73914768
2022-09-20,RES,75842.161255,555131616
2022-09-21,PRO,31535.066472,73936848
2022-09-21,RES,77524.841894,555183456
2022-09-22,PRO,32125.904514,73949328
2022-09-22,RES,76008.7227,555232800
2022-09-23,PRO,32330.733949,73968480
2022-09-23,RES,77056.760756,555353280
2022-09-24,PRO,28695.435661,73956096
2022-09-24,RES,81004.757954,555382464
2022-09-25,PRO,25407.863833,73955808
2022-09-25,RES,84561.49607,555390144
2022-09-26,PRO,31460.117536,73972512
2022-09-26,RES,81774.879745,555468480
2022-09-27,PRO,33600.187798,73979136
2022-09-27,RES,82248.682123,555518208
2022-09-28,PRO,33484.694087,73990848
2022-09-28,RES,84754.241218,555578976
2022-09-29,PRO,34209.089191,73980768
2022-09-29,RES,84995.271083,555635424
2022-09-30,PRO,34600.429026,73981920
2022-09-30,RES,86878.794871,555723840
